pa_pe_section_noname_flag,pa_pe_apicount_synchronization,pa_pe_apicount_dataexchange,pa_pe_apicount_file,pa_pe_apicount_reckoning,pa_pe_apicount_memory,pa_pe_apicount_execution,pa_pe_apicount_console,pa_pe_apicount_diagnostic,pa_pe_apicount_dynamiclibrary,pa_pe_apicount_storage,pa_pe_apicount_resource,pa_pe_apicount_windowing,pa_pe_apicount_network,pa_pe_apicount_security,pa_pe_apicount_registry,pa_pe_apicount_services,pa_pe_apicount_rdp,pa_pe_apicount_cryptography,md5,sha1,sha256,file_name,file_type,mime_type,file_size,av_detection_a,av_detection_b,av_detection_c,av_detection_d,pe_header_fileinfo_item_number,pe_header_timestamp,pe_header_api_import_number,pe_header_sectionsize_text,entropy_section_text,pe_header_sectionsize_data,entropy_section_data,pe_header_sectionsize_bss,entropy_section_rdata,entropy_section_reloc,entropy_section_rsrc,pe_header_section_md5,pe_header_sectionsize_second,pa_pe_section_notregular,pa_pe_section_regular,pe_header_flag_debug,pe_header_resource_languagecount_ENGLISH US,pe_header_resource_languagecount_NEUTRAL,pe_resourcecount_cursor,pa_pe_binarycontained,pe_resourcecount_icon,pe_resourcecount_rcdata,pe_resourcecount_string,pe_resourcecount_group_cursor,pe_resourcecount_group_icon,pe_header_size,pe_header_sectionsize_export,pe_header_sectionsize_import,pe_header_sectionsize_resource,pe_header_section_number,pe_header_baseofdata,pe_header_checksum,pe_header_dll_importnumber,pe_header_emaxalloc,pe_header_ecblp,pe_header_ecp,pe_header_ecparhdr,pe_header_elfanew,pe_header_esp,pe_header_entrypoint,pe_header_filealignment,pe_header_iat_rva,pe_header_fileversion,pe_header_flag_cfg,pe_header_flag_dep,pe_header_flag_image_dll_characteristics_appcontainer,pe_header_flag_image_dll_characteristics_high_entropy_va,pe_header_flag_image_dllcharacteristics_dynamic_base,pe_header_flag_image_dllcharacteristics_force_integrity,pe_header_flag_image_dllcharacteristics_no_bind,pe_header_flag_image_dllcharacteristics_no_isolation,pe_header_flag_image_dllcharacteristics_no_seh,pe_header_flag_image_dllcharacteristics_terminal_server_aware,pe_header_flag_image_dllcharacteristics_wdm_driver,pe_header_flag_image_file_32bit_machine,pe_header_flag_image_file_debug_stripped,pe_header_flag_image_file_dll,pe_header_flag_image_file_executable_image,pe_header_flag_image_file_large_address_aware,pe_header_flag_image_file_line_nums_stripped,pe_header_flag_image_file_local_syms_stripped,pe_header_flag_image_file_net_run_from_swap,pe_header_flag_image_file_relocs_stripped,pe_header_flag_image_file_removable_run_from_swap,pe_header_flag_image_file_system,pe_header_flag_image_file_up_system_only,pe_header_loaderflags,pe_header_majorOSversion,pe_header_minorOSversion,pe_header_reloc_item_number,pe_header_data_item_number,pe_header_sectionalignment,pe_header_sizeofheaders,pe_header_sizeofheapcommit,pe_header_sizeofheapreserve,pe_header_sizeofimage,pe_header_sizeofstackcommit,pe_header_sizeofstackreserve,label
0,2,0,4,3,4,1,0,1,3,0,0,0,0,2,1,0,0,0,a2a9c5bd002410b68795f5be7bedb50a,8e9fd99f246d303958bd77fbbafe41ba8ebc18c1,0d6b63ab2cf10c9b55eabc046580fcbf36c85f9459d3c2316493315674aadc72,UnRAR.exe,None,None,561872,None,None,None,None,1,1753694723,170,393216,6.529799326477113,12288,4.701607187119461,None,5.423787680357836,5.166392212288538,3.5242911045977245,c671709413d6b8b1cef3ac73e5470351,91648,0,1,None,None,None,None,None,None,None,None,None,None,1024,None,None,None,7,None,608858,7,None,None,None,None,None,None,284032,512,None,None,16384,256,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0,6,0,14,16,4096,1024,4096,1048576,618496,4096,1048576,normal
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,460f7b9447fd6ad7eebf26a049961046,ef9cc23a21c6754ea10fed81b360b98aed14daae,b2f3e09ba732c0daf5c51e802b888fb158f9025dd6e8ce4cb03c5dc21048dfda,LEInstaller.exe,None,None,171520,None,None,None,None,1,1629916782,1,73216,6.038959405325476,None,None,None,None,0.10191042566270775,4.4477228057759435,7757da4736999d9e379718e5b68caf55,97280,0,1,None,None,None,None,None,None,None,None,None,None,512,None,None,None,3,None,174021,1,None,None,None,None,None,None,80986,512,None,None,0,256,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0,4,0,1,16,8192,512,4096,1048576,188416,4096,1048576,normal
0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,b07669754ca6e02c27a4f342b00f03ee,bd6c0c53bfab268eebc28c8503d5743ed704db39,6b2cf0cfe559cdb17825756751f9b41fd9cb1372238df04d8de0bfd2d3af8ef8,rmid.exe,None,None,22696,None,None,None,None,1,1752750224,49,3584,6.201919740291122,512,0.5764149393192891,None,4.645380521331239,5.323629221195551,5.26678042022517,3125c434363aa8cf93de677e831dfb08,3584,0,1,None,None,None,None,None,None,None,None,None,None,1024,None,None,None,5,None,24364,9,None,None,None,None,None,None,4994,512,None,None,0,256,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0,6,0,3,16,4096,1024,4096,1048576,24576,4096,327680,normal
0,5,0,5,4,2,1,2,1,4,0,3,2,4,0,2,3,0,1,6936d25c4c489354540c2632f7c5026c,718a00ebb75ae202a71cee6c7fa7bae6e6c227a8,a7cf6f302a99f940e15aafb09a38cc8aa3d4694fe79d8d9eecd2da9318d463ff,Audacity_Installer_via_MuseHub.exe,None,None,48721456,None,None,None,None,1,3608613261,408,435200,6.407649614482431,4096,3.773602058529635,None,6.355986369578958,4.648463686172856,7.999937118073165,3abd72dbb57cfed316ab5976c9d5969e,276992,0,1,None,None,None,None,None,None,None,None,None,None,1024,None,None,None,6,None,48779121,30,None,None,None,None,None,None,396464,512,None,None,16384,256,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0,6,0,14,16,4096,1024,4096,1048576,48730112,4096,1048576,normal
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9a93c283cd5f34ea188601e0d1225724,f9926a1f08358d055f0bbc59cd6d78fa792a5841,39c11a121ac63c6662d77486d5d3a6ba0a80ec98fec08f5bcbe87069735ca825,LEGUI.exe,None,None,219648,None,None,None,None,1,1629916782,1,123904,5.18534584087278,None,None,None,None,0.08153941234324169,4.330665687807568,f9634fa19c761a4f15bb44e0d28d4d8c,94720,0,1,None,None,None,None,None,None,None,None,None,None,512,None,None,None,3,None,239274,1,None,None,None,None,None,None,131682,512,None,None,0,256,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0,4,0,1,16,8192,512,4096,1048576,245760,4096,1048576,normal
0,1,0,4,1,0,2,0,0,2,0,0,3,2,0,3,0,0,0,ed9a9152d2f81c2d5d034b9416d7bcb8,180700de347e5326f9cd6d9a24ea4895a48f2a6e,6dec2b9b6ee6900b33a51ad5618641aa208a6580d398d6333fd0326da2918784,AquaNPlayer_2.0.383.5980_1039_proxy_2.0.1.23.exe,None,None,22757536,None,None,None,None,1,1459567213,152,24576,6.440655734359132,1536,4.18773476617059,None,5.058328787102383,None,3.7869714808881523,d22b359417726295d1d61eaac63c3d95,5120,0,1,None,None,None,None,None,None,None,None,None,None,1024,None,None,None,5,None,22776366,7,None,None,None,None,None,None,12586,512,None,None,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0,4,0,0,16,4096,1024,4096,1048576,401408,4096,1048576,normal
0,1,0,4,1,0,2,0,0,2,0,0,3,2,2,3,0,0,0,7fbc3af2f023433ff4d802435f1610ad,bd2f8a85b2cb4619ce8483f12944719a891f567b,4a0bab3aacf7ec5496bb63458dd87b1ab38992e7483640d07b3583af022711b6,lightworks_windows.exe,None,None,114014992,None,None,None,None,1,1596249828,160,25600,6.402577053244006,1536,4.089750015087595,None,5.057495983243599,None,5.287520097352003,ce4a769b2bfebbf896db35bcc7a35629,5120,0,1,None,None,None,None,None,None,None,None,None,None,1024,None,None,None,5,None,114041506,7,None,None,None,None,None,None,13409,512,None,None,0,256,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0,4,0,0,16,4096,1024,4096,1048576,262144,4096,1048576,normal
0,1,0,4,2,4,1,0,0,4,0,3,1,0,2,1,0,0,0,35956356b20f6d37c4fdcaf0d75804f0,18cfd77094a85ba4dd930cdcfc36fd0cbc01c446,51312177a9c81ae610e7b73a8d3330c54c130baf901516351d250357d0c3ff6d,DeskRest_n(1).exe,None,None,6227712,None,None,None,None,1,1718030831,146,677888,6.377190161826806,14848,4.95916338709992,0,1.3892750148744617,None,2.858559724734104,b889d302f6fc48a904de33d8d947ae80,7168,0,1,None,None,None,None,None,None,None,None,None,None,1024,None,None,None,10,None,6269131,5,None,None,None,None,None,None,689084,512,None,None,0,256,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0,6,1,0,16,4096,1024,4096,1048576,946176,16384,1048576,normal
0,1,0,5,2,4,1,0,0,4,0,3,1,0,2,2,0,0,0,3cb72248f0d8c7ed941a51a44927ac3f,858459c59665eb1a1ff8b3ff22b5a05039450147,00ed15b387b3a839ba62f1705dd6010d7de6c2886d7ee5b1e129cb3511c77b8d,UpdateAction_Common.exe,None,None,924272,None,None,None,None,1,1404892693,120,61952,6.391482648256754,3584,2.246312806661135,0,0.2044881574398449,None,3.9585221631879715,3a126e478661f20816f9d9285615f98e,3072,0,1,None,None,None,None,None,None,None,None,None,None,1024,None,None,None,8,None,955833,11,None,None,None,None,None,None,70588,512,None,None,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0,5,0,0,16,4096,1024,4096,1048576,221184,16384,1048576,normal
0,4,2,8,4,2,3,0,2,5,0,3,3,4,0,3,0,0,0,3aff39e165a52737d767d0cd190693d4,c54bc9c6d2cd547e2c473d23b59fd41c9cbc0376,a382f65c2c4f3247ee178f569e80a57b0f6682893f3a3d87ef42a7bb587c2c61,xnview.exe,None,None,7177552,None,None,None,None,1,1750167390,569,4120576,6.636439061966895,276992,1.914387915933033,None,5.795640977503828,6.748349054354649,5.847026718040757,541672d34793703155433657ef01c8f4,571392,0,1,None,None,None,None,None,None,None,None,None,None,1024,None,None,None,6,None,7212863,15,None,None,None,None,None,None,3905829,512,None,None,0,256,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0,5,1,1131,16,4096,1024,4096,1048576,7483392,4096,1048576,normal
0,0,1,4,1,0,1,0,0,3,0,3,3,2,0,1,0,0,0,b571628b52ed1cd44faf936ec4051863,d237b0e6d46a6ddd0213d2428ef73bc4b7452494,25fd7a4a56d7a26d372a5c54622c325f733744721f3441dd3c109dbd7d3f0435,wirelessconnectioninfo.exe,None,None,91136,None,None,None,None,1,1719323262,219,52736,6.3802369546553,512,4.724209238439627,None,4.9407934371160485,None,4.624745204197161,b3c8e97bf7f66566f4615b61cbfa326b,12800,0,1,None,None,None,None,None,None,None,None,None,None,1024,None,None,None,4,None,119737,9,None,None,None,None,None,None,55486,512,None,None,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0,4,0,0,16,4096,1024,4096,1048576,106496,4096,1048576,normal
0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,1c44fbd1725a028acb5042d5cefb0374,a5128f9582647ac7a000054dcc92e9fda227fb91,cb98e5060dcf65d7aa5b0f2e7e902e62c769fba6f840ded6cf224cfe89e4f3b0,bluetoothcl.exe,None,None,9216,None,None,None,None,1,1392570651,8,None,None,None,None,None,None,None,3.1377811758015106,d41d8cd98f00b204e9800998ecf8427e,5120,0,1,None,None,None,None,None,None,None,None,None,None,4096,None,None,None,3,None,0,3,None,None,None,None,None,None,33040,512,None,None,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0,4,0,0,16,4096,4096,4096,1048576,40960,4096,1048576,normal
0,1,0,5,2,4,1,0,0,4,0,3,1,0,2,2,0,0,0,84dc2216fc256b60001eddad0ff9ed9b,7cdfaa7bb62eb06a55609e0bf0c044ff3904751d,416911dff02a710045df781839924e55c88b4d09142b978d9bfd89a792b190f0,UpdateAction_WINTTF.exe,None,None,1002888,None,None,None,None,1,1404892693,120,61952,6.391482648256754,3584,2.246312806661135,0,0.2044881574398449,None,3.9586002808791836,3a126e478661f20816f9d9285615f98e,3072,0,1,None,None,None,None,None,None,None,None,None,None,1024,None,None,None,8,None,1050847,11,None,None,None,None,None,None,70588,512,None,None,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0,5,0,0,16,4096,1024,4096,1048576,221184,16384,1048576,normal
0,1,0,4,1,0,2,0,0,2,0,0,3,2,2,3,0,0,0,4656f9170fa7de56d7dae63bef1afab9,fcf52ef953005a4b04d8eba9356920e234312408,4bd03202b6633f9611b3fc8757880a9b2b38c7c0c40ed6bcbefec71c0099d493,vlc-3.0.21-win32.exe,None,None,43123136,None,None,None,None,0,1714392441,163,37888,6.09821546616216,512,1.5676303722192277,0,7.289867878875456,None,6.745137499426031,bdeb49920c6ec59419595ebb88d954c2,512,0,1,None,None,None,None,None,None,None,None,None,None,1024,None,None,None,7,None,43170464,7,None,None,None,None,None,None,17828,512,None,None,0,256,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0,4,0,0,16,4096,1024,4096,1048576,548864,4096,2097152,normal
0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,d0d80bba652b769a961998339d5e7bee,04699f0e0e6afe143865b964f9a9eef493b1f153,b609653b4978bd4adf5d2a11a1957d1a9c2fa878735a8b04c69371abef3d48f5,Firefox Installer.exe,None,None,383536,None,None,None,None,1,1535667513,5,None,None,None,None,None,None,None,7.527250363417485,d41d8cd98f00b204e9800998ecf8427e,66048,0,1,None,None,None,None,None,None,None,None,None,None,4096,None,None,None,3,None,436250,2,None,None,None,None,None,None,216992,512,None,None,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0,4,0,0,16,4096,4096,4096,1048576,286720,4096,1048576,normal
0,2,3,6,3,2,2,0,1,4,0,0,3,2,1,2,0,0,0,4663b8a06c2f2629eb7dc8631e690733,0af7ee0d5c8021641535c86528b764864b092b39,9a1339450aca83bd1c1e9d01fb325b680140fc7e6b1611dfc03f9a6ba52777bc,Spotify_V1.2.70.409.exe,None,None,1453032,None,None,None,None,1,4192982842,195,577536,6.4864816192444685,9728,3.756458802340288,None,6.007433391704813,5.338250235432089,3.7936557157205173,c3a00f0c3b14c900a79cb62ac29b1474,534016,0,1,None,None,None,None,None,None,None,None,None,None,1024,None,None,None,6,None,1470086,8,None,None,None,None,None,None,5832,512,None,None,0,256,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0,6,0,22,16,4096,1024,4096,1048576,1466368,4096,1048576,normal
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,e66684928c3136f7530654b10cbaac4e,4170358a7e67a56455225876f086e36416c5d6c5,bdcf461c7785bf8e37245d9d847861a5947b3a14949ee3752b420f1a61679f88,Skype_Installer.exe,None,None,1096224,None,None,None,None,1,2597378147,1,990720,6.749049947500027,None,None,None,None,0.10191042566270775,7.9356630243314745,dbb29f8d705190de48762c6a42bee867,75264,0,1,None,None,None,None,None,None,None,None,None,None,512,None,None,None,3,None,1120007,1,None,None,None,None,None,None,998418,512,None,None,0,256,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0,4,0,1,16,8192,512,4096,1048576,1089536,4096,1048576,normal
0,1,0,4,1,0,2,0,0,4,0,0,3,2,0,3,0,0,0,20449ce85c124950575aec0c9fb2bd29,59c4f263b7dbd03cb5b1772622908da1d47088cd,8d747d4b6bde75d03c908c21f547c93c196b00cdae201c673e1c8175cb1017c4,xdiarys-setup-v3.exe,None,None,5493896,None,None,None,None,1,1270901971,168,25600,6.480448376322898,512,1.4298773524513728,None,4.88828504096125,None,6.006392522317046,3291075913c14a1799655a261fb21cca,6656,0,1,None,None,None,None,None,None,None,None,None,None,1024,None,None,None,5,None,5526166,8,None,None,None,None,None,None,13643,512,None,None,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0,5,0,0,16,4096,1024,4096,1048576,1384448,4096,1048576,normal
0,2,0,4,3,3,1,0,1,4,0,3,0,0,0,3,0,0,0,6fddc295cb3696d5133ed579dfb5ae3c,e13261739a8dac75de6183a03b52ef861000c4db,f510cf407961c0447d44582e8b61934991d8ec536f544b257f9ed4a996199fa7,WPSSetup.exe,None,None,5942128,None,None,None,None,0,1752092505,185,422912,6.530478538196611,8704,4.26783484354476,None,5.327666514484167,0.0,7.999562209588983,e3a08d1629019c4aee754e620bf7b101,120320,0,1,None,None,None,None,None,None,None,None,None,None,1024,None,None,None,7,None,6216916,5,None,None,None,None,None,None,276208,512,None,None,16384,256,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0,6,0,0,16,4096,1024,4096,1048576,6193152,4096,1048576,normal
0,0,2,6,3,2,0,0,0,2,0,1,0,0,3,1,0,0,1,a58c17b51c55a33af0a22d3cf270e779,51ab8a87ab4bbccda35253d3b0be9cc100fe9c78,7e50ef2b68f2cd76b4ac0c2cfb55814c2989ba40af92c80c400c89d6bb6c702c,bfsvc.exe,None,None,126976,None,None,None,None,1,772079031,158,61440,5.87986739450304,4096,0.14751821940338472,None,3.9938422194238288,0.22703449020142172,2.6163628458787413,09e3f6ecff05b99d53e3e9f95ac529a7,4096,0,1,None,None,None,None,None,None,None,None,None,None,4096,None,None,None,7,None,174839,30,None,None,None,None,None,None,5664,4096,None,None,16384,256,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0,10,0,2,16,4096,4096,4096,1048576,126976,8192,524288,normal
0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,ea4ee0c559172cdf5532501763c7760d,ab871712c163a14f637c8e8923ad3f32553c01be,6533b3a344f0e338b26afa57843ad694fa5188822ee52fc9d0b1d8a767c50571,unpack200.exe,None,None,182440,None,None,None,None,1,1752750231,80,114688,5.77219381430772,4096,0.8818115097198687,None,5.234213508568268,5.4297716293046,4.792330674699693,8bb296ff4c4de624f276852fc22f690a,41984,0,1,None,None,None,None,None,None,None,None,None,None,1024,None,None,None,7,None,243690,13,None,None,None,None,None,None,4161,512,None,None,0,256,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0,6,0,34,16,4096,1024,4096,1048576,192512,4096,1048576,normal
0,1,0,4,2,2,1,0,1,4,0,3,0,0,0,0,0,0,0,bfdc531905066429a33a0fd8e9179cfe,c057bfa0201c32b9bfd8254749e678224912f2a4,451cb5bbf2d7ea971e42fe9cb55566df95d82e4ac06d39db0954696d9613df4a,DiscordSetup.exe,None,None,120265144,None,None,None,None,1,1746480843,109,142848,6.66092850619282,3584,2.985732993354364,None,4.851054037916906,6.589335428506125,7.998560421658852,76318072c8714211ffb655e067a6971e,48640,0,1,None,None,None,None,None,None,None,None,None,None,1024,None,None,None,6,None,120276436,2,None,None,None,None,None,None,45829,512,None,None,0,256,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0,6,0,44,16,4096,1024,4096,1048576,120270848,4096,1048576,normal
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c8940efaac819ee5cc2de53a566716ca,588355f23ff99c16b71efdccd0245fdce6a6cbc1,2a81cb20b5b705d84416fd8b1cd9a819b1cafaeccc0c1e23c289884310ec0461,LEProc.exe,None,None,29696,None,None,None,None,1,1629916781,1,24576,5.58819469626929,None,None,None,None,0.08153941234324169,4.728418421151832,78904a5d30a6083cb0804f65b518f02e,4096,0,1,None,None,None,None,None,None,None,None,None,None,512,None,None,None,3,None,35030,1,None,None,None,None,None,None,32346,512,None,None,0,256,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0,4,0,1,16,8192,512,4096,1048576,49152,4096,1048576,normal
0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,d3b12223fd99b159932b0912e9ff1a70,1fa0a6356c161414947759263ffcc303f13b14de,0e2231b7a0454c165aca2fd2cfd38c87e9ad830f30a3772cd330de133aebd3d8,wnetwatcher.exe,None,None,474112,None,None,None,None,1,1749550197,14,None,None,None,None,None,None,None,4.735943907322488,d41d8cd98f00b204e9800998ecf8427e,458240,0,1,None,None,None,None,None,None,None,None,None,None,4096,None,None,None,3,None,0,11,None,None,None,None,None,None,1374912,512,None,None,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0,4,0,0,16,4096,4096,4096,1048576,1392640,4096,1048576,normal
0,1,0,4,2,4,1,0,0,4,0,3,1,0,2,1,0,0,0,f818f2dac2d096073210a183b91cff4e,0d802c7f197afc4a699a2663447fd579bd4d0e12,c685e16e86183d11c30407ee688dc5a6081e3ea1958d3b9b509bc36e3edbce07,TreeSizeFreeSetup.exe,None,None,13832808,None,None,None,None,1,1605433710,138,735232,6.356058204328091,14336,5.044400562007734,0,1.3838943752217987,None,7.248156807381293,ad6e46e3a3acdb533eb6a077f6d065af,6144,0,1,None,None,None,None,None,None,None,None,None,None,1024,None,None,None,10,None,13894135,7,None,None,None,None,None,None,745196,512,None,None,0,256,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0,6,1,0,16,4096,1024,4096,1048576,913408,16384,1048576,normal
0,1,0,5,2,4,1,0,0,4,0,3,1,0,2,2,0,0,0,62be00e714402de519527bca4bd09e42,014c94bf2cc121503c52aafc28e0eb664c133b3f,695ff9cbbb93341d713d7fa349dd250728660f3815a6a84b40b63262f7689d53,TPLSvc_Setup.exe,None,None,2943080,None,None,None,None,1,1528982866,122,62464,6.375879013420213,3584,2.3028287433175367,0,0.2044881574398449,None,4.146549134820033,0da5d73ffbc41792fa65a09058a91476,4096,0,1,None,None,None,None,None,None,None,None,None,None,1024,None,None,None,8,None,2998636,11,None,None,None,None,None,None,71708,512,None,None,0,256,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0,5,0,0,16,4096,1024,4096,1048576,163840,16384,1048576,normal
0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,cfcc3a7b9c26e8773ea7ae562f3c7fa7,551b7f03a9e8f761d37fbd984be4aacda45d6036,e4af399edac83dcbbd336c0ef24fa1ba8e9f7a70032a71337e81f4ee8206faa0,ImageSAFERSvc.exe,None,None,17544,None,None,None,None,1,1436250858,39,2048,6.05881837958675,512,0.35275948821577235,None,4.781654502500899,4.382693207342103,4.773375548500496,edff98f67ed1c50c6d5dcdb3ebbd58db,1536,0,1,None,None,None,None,None,None,None,None,None,None,1024,None,None,None,5,None,27867,2,None,None,None,None,None,None,4788,512,None,None,0,256,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0,5,0,2,16,4096,1024,4096,1048576,24576,4096,1048576,normal
0,1,0,4,1,0,2,0,0,2,0,0,3,2,2,3,0,0,0,50d230323c62b843281380d316b2b53a,fe40d1601c9d491197d9f4a799c0e02ee003fd35,cbf3861f97a18274d32570aa633f41ced4cb4561d4965fe56f387bf2f484a364,SSU21-CFW-V2.1.0.2.exe,None,None,15798888,None,None,None,None,0,1632606824,165,26624,6.436002641218711,1536,4.017022517701515,None,5.145774564074664,None,3.9722627105512713,947cb8a43bf8f4be84b88dc77764312e,5120,0,1,None,None,None,None,None,None,None,None,None,None,1024,None,None,None,5,None,15824971,7,None,None,None,None,None,None,13578,512,None,None,0,256,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0,4,0,0,16,4096,1024,4096,1048576,3915776,4096,1048576,normal
